"Baetisca rogersi Berner","Caenis sp.","Caenis anceps Traver","Dannella simplex (McDunnough)","Drunella doddsi (Needham)","Drunella flavilinea (McDunnough)","Drunella grandis (Eaton)","Drunella tuberculata (Morgan)","Ephemerella sp.","Ephemerella dorothea Needham","Ephemerella inermis Eaton","Eurylophella sp.","Serratella deficiens (Morgan)","Serratella micheneri (Traver)","Serratella serrata (Morgan)","Serratella tibialis (McDunnough)","Timpanoga hecuba (Eaton)",Leptohyphidae,"Tricorythodes sp.","Neochoroterpes sp.","Paraleptophlebia sp.","Anthopotamus sp.","Centroptilum/Procloeon sp.","Acentrella insignificans (McDunnough)","Acentrella turbida (McDunnough)","Acerpenna sp.","Acerpenna pygmaea (Hagen)","Apobaetis indeprensus Day","Baetis flavistriga McDunnough","Baetis intercalaris McDunnough","Baetis pluto McDunnough","Baetis tricaudatus Dodds","Callibaetis sp.","Camelobaetidius sp.","Diphetor hageni (Eaton)","Fallceon quilleri (Dodds)","Heterocloeon sp.","Paracloeodes minutus (Daggy)","Plauditus sp.","Pseudocloeon sp.","Pseudocloeon propinquum (Walsh)","Siphlonurus sp.","Cinygmula sp.","Epeorus sp.","Epeorus albertae (McDunnough)","Epeorus longimanus (Eaton)","Heptagenia sp.","Ironodes sp.","Leucrocuta sp.","Rhithrogena sp.","Stenacron sp.","Stenacron interpunctatum (Say)","Stenonema modestum (Banks)/smithae Traver","Stenonema femoratum (Say)","Stenonema mediopunctatum (McDunnough)","Stenonema terminatum (Walsh)","Stenonema vicarium (Walker)","Isonychia sp.",MANUII,NUII,NLCD2,NLCD4,NLCD7,NLCD8,NLCD.IS,City,SUID,STAID,SampleID
0,0,0,0,0,0,0,0,0,0,0,0,103,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,8.598301123,6.960313546,4.92146863,76.642753,0.2502651,7.2798776,1.014745,BOS,NECB,1094005,24237
0,0,0,0,0,0,0,0,0,0,0,0,55,0,46,0,0,0,0,0,21,0,0,0,86,0,200,0,372,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,205,4.184401828,4.797683067,3.16038716,74.44925,0.221902,9.0728164,0.8155469,BOS,NECB,1095220,23494
0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,25.34485993,15.28047994,21.4953259,50.156319,0.4121178,9.944327,8.245749,BOS,NECB,1096544,23456
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,364,34.85769594,20.01894684,30.634108,48.454468,0.1419478,9.249525,10.71015,BOS,NECB,10965852,24309
0,0,0,0,0,0,0,0,0,0,0,0,53,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.61672732,21.42243372,35.688707,44.775222,1.009613,5.8738983,11.29142,BOS,NECB,1096710,23538
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,12.71385511,9.013780944,10.3421438,66.784678,0.4244356,12.336432,4.407477,BOS,NECB,1096945,23480
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,190,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,1,24.67175841,14.92005594,18.3430181,52.8238714,0.2210204,8.5544939,6.768431,BOS,NECB,1097270,23467
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,163,26.44543359,15.86171639,24.402596,49.710597,0.06129791,6.253392,9.442641,BOS,NECB,1097476,23440
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.77398493,26.9215113,43.292865,30.788866,0.4371755,3.1796713,14.88179,BOS,NECB,1101500,24043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.29761242,44.45625518,64.445639,19.6672919,0.1594968,1.77831456,25.73046,BOS,NECB,1102345,24057
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,52.23849223,76.432741,15.8385562,0.1491503,1.902796,36.31153,BOS,NECB,1102500,23988
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,45.35122869,25.18357793,34.735115,42.541747,1.145259,5.487977,13.99762,BOS,NECB,11032058,23424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,44.72264306,24.91564839,38.561609,40.459533,0.2353839,4.6928345,13.85466,BOS,NECB,1105000,23032
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,55.64405832,30.29793962,44.684823,35.775533,0.08030839,2.7391336,16.52175,BOS,NECB,1105500,23046
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.29715499,36.06921205,53.677826,29.1206528,0.02905875,3.0397974,22.80174,BOS,NECB,1105581,22800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.60395646,45.56308686,60.130919,25.9251738,0.14559,3.0336892,26.25313,BOS,NECB,1106468,23377
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,2,23.98423473,14.65698258,23.489882,49.638435,0.302503,5.9702449,8.114034,BOS,NECB,1109000,23393
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.83730801,23.89327768,28.525129,54.269707,0.07940289,5.616672,8.653955,BOS,NECB,1109595,23508
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,69.18971107,36.95955902,50.200234,33.138548,0.4154408,2.5198868,17.83079,BOS,NECB,1110000,23523
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,920,19.38858358,12.32753747,15.4401893,58.026405,0.6065266,9.310244,5.586,BOS,NECB,1112262,23407
0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,81,0,81,0,0,0,31,0,61,0,0,0,0,31,0,0,0,0,0,0,364,0,0,0,0,734,0,0,0,0,43,0,0,0,131,0,0,0,0,444,7.194640911,6.29895223,6.3800606,67.5200195,0.1846908,9.5508899,0.8171744,BOS,NECB,1193340,23347
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.33771068,87.21571384,79.60947503,0.512163892,11.36363636,0,41.1,DEN,SPLT,6713500,117417
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,33,0,0,0,0,45,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.60868357,57.77652442,72.01946472,3.527980535,21.89781022,0,34.15,DEN,SPLT,393557000000000,119314
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.29701606,30.92495671,59.05172414,0.574712644,36.7816092,0,27.93,DEN,SPLT,393613000000000,117411
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,6910,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.40889146,31.62472846,38.00904977,2.385849445,53.96955985,1.275195393,16.71,DEN,SPLT,393948000000000,119409
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,881,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,87.08560358,90.42357274,2.025782689,2.394106814,0,42.25,DEN,SPLT,394107000000000,119267
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,97,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.90888846,80.98804871,89.25619835,1.843610935,8.582326764,0.063572791,46.21,DEN,SPLT,394409000000000,119298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.29765593,52.46215354,68.76404494,1.348314607,28.76404494,0.112359551,37.63,DEN,SPLT,394553000000000,117443
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,0,0,0,0,840,0,0,0,0,94,0,0,746,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.68326783,45.24647411,62.56916996,2.529644269,30.67193676,0.158102767,31.5,DEN,SPLT,394629000000000,117065
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.31933239,29.25455901,41.40386572,3.662258393,45.16785351,1.932858596,17.23,DEN,SPLT,394919000000000,119254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,3,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.60311774,79.1241125,90.36827195,2.407932011,6.798866856,0,42.08,DEN,SPLT,394921000000000,119243
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,272,0,0,0,0,0,0,0,90,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.59619889,25.95356245,33.2673827,0.9044658,58.62068966,1.554550594,15.96,DEN,SPLT,395324000000000,117385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.13102409,12.80102468,17.40331492,0.414364641,78.86740331,1.657458564,8.35,DEN,SPLT,395554000000000,117468
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.657378582,4.289846562,2.796420582,2.460850112,91.61073826,2.572706935,0.94,DEN,SPLT,395707000000000,119213
0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,7,0,0,225,61,0,0,0,7,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14.59105146,13.76629579,19.21182266,4.679802956,57.63546798,17.98029557,6.61,DEN,SPLT,395958000000000,117427
0,0,0,0,0,0,15,0,23,0,0,0,0,0,0,0,0,0,0,0,69,0,0,33,33,0,0,0,36,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,52,49,0,0,0,0,0,0,0,0,0,0,0,0,4.358349243,5.975130458,5.815831987,9.369951535,68.41680129,11.06623586,1.87,DEN,SPLT,400000000000000,117435
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,518,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.79910883,54.24727308,58.89830508,7.203389831,25,0.423728814,24.92,DEN,SPLT,400023000000000,119154
0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,81,0,14,0,0,192,0,0,0,0,58,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,50.71239574,45.33113444,49.37906564,6.06150207,32.02247191,6.771141336,24.25,DEN,SPLT,400217000000000,117148
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,154,0,0,0,22,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,16.09563274,15.29299537,22.17592593,1.944444444,42.36111111,25.13888889,10.01,DEN,SPLT,400607000000000,117397
0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,109,0,0,0,0,289,0,0,0,0,0,0,0,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.767426338,10.03459839,10.44142615,3.310696095,32.25806452,52.29202037,3.37,DEN,SPLT,400810000000000,117341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.841974856,5.974961855,8.6846543,0.674536256,41.98988196,45.36256324,3.54,DEN,SPLT,400855000000000,117357
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.88307787,16.68962401,25.15212982,1.352265044,11.76470588,53.41446924,11.06,DEN,SPLT,400925000000000,117371
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,865,0,0,0,24,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,19.18239665,18.32014403,20.93704246,0.878477306,15.37335286,62.51830161,11.03,DEN,SPLT,402549000000000,117131
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,23,0,0,0,0,0,0,0,1705,0,0,0,46,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,72.63340266,61.06561251,88.05031447,4.402515723,6.918238994,0.628930818,41.22,DEN,SPLT,403035000000000,117280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.69040333,12.41974084,16.60194175,1.359223301,65.14563107,14.36893204,6.54,DEN,SPLT,403048000000000,117302
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.593178606,4.201524185,4.423219585,0.389465875,66.15819733,22.99239614,1.73,DEN,SPLT,403308000000000,117246
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.49896892,59.45681326,63.4902411,4.362801378,29.62112514,1.148105626,28.5,DEN,SPLT,403356000000000,117328
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.639170235,5.837005127,8.721314812,0.803948507,80.76629522,1.557014196,2.89,DEN,SPLT,410714000000000,117205
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142257546,1.457133175,0.022591212,88.55190331,6.478030046,0.32,DEN,SPLT,413659000000000,117240
0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,78.78261143,88.79568604,7.24985021,0.419412822,3.055721989,43.9,DFW,TRIN,8049490,138803
0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,5.26853519,6.790527756,4.785643071,9.571286142,22.03389831,57.4775673,1,DFW,TRIN,8049580,133778
0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.11325623,60.93172771,70.22222222,13.33333333,3.955555556,11.6,29.26,DFW,TRIN,8049955,138795
0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.451877007,6.851003943,6.712328767,6.931506849,14.2739726,68.93150685,2.02,DFW,TRIN,8052740,131643
0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.94737878,76.91857256,83.93712575,5.479041916,1.706586826,8.248502994,40.15,DFW,TRIN,8057200,138832
0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.29720275,53.68702335,61.59695817,24.80988593,3.517110266,9.149239544,21.92,DFW,TRIN,8057431,138787
0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,21.88443209,19.25939523,21.28469114,24.3733214,6.110116383,36.59355416,6.57,DFW,TRIN,8057475,138820
0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8.518339434,9.196763253,9.371980676,10.53140097,16.90821256,60,2.93,DFW,TRIN,8059530,131635
0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,4.532093527,6.210198534,6.493921945,12.85988484,22.13691619,53.80678183,2.32,DFW,TRIN,8059571,131637
0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.81210804,74.35815197,86.01080466,5.487631504,2.672732442,5.08956497,40.29,DFW,TRIN,8061536,131629
0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.24995358,67.54177017,78.89141989,8.428246014,1.948873703,9.769678562,36.36,DFW,TRIN,8061740,138799
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,12.04709167,11.73327663,15.1586369,15.77555817,14.89424207,49.58871915,6.02,DFW,TRIN,8061780,131623
0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.4048131,62.1182228,71.94388778,11.06212425,3.166332665,13.18637275,29.79,DFW,TRIN,8061952,131617
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,13.75487696,12.95135769,17.34939759,6.325301205,20.42168675,50.42168675,6.14,DFW,TRIN,8061995,138899
0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,25,0,0,0,0,5.498536923,6.913048717,7.205623902,6.151142355,20.16695958,59.8857645,1.77,DFW,TRIN,8062020,138807
0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.21362336,16.39614659,15.25505294,26.22714148,21.70356112,27.95957652,4.93,DFW,TRIN,8062090,133881
0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1.09444866,3.693540487,2.316433566,9.222027972,27.70979021,56.99300699,0.62,DFW,TRIN,8062525,133774
0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,83,0,0,0,0,0,9,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,2.894214917,2.477027567,15.78106272,25.92888534,44.34678386,0.24,DFW,TRIN,8062600,133869
