"Baetisca rogersi Berner","Caenis sp.","Caenis anceps Traver","Dannella simplex (McDunnough)","Drunella doddsi (Needham)","Drunella flavilinea (McDunnough)","Drunella grandis (Eaton)","Drunella tuberculata (Morgan)","Ephemerella sp.","Ephemerella dorothea Needham","Ephemerella inermis Eaton","Eurylophella sp.","Serratella deficiens (Morgan)","Serratella micheneri (Traver)","Serratella serrata (Morgan)","Serratella tibialis (McDunnough)","Timpanoga hecuba (Eaton)",Leptohyphidae,"Tricorythodes sp.","Neochoroterpes sp.","Paraleptophlebia sp.","Anthopotamus sp.","Centroptilum/Procloeon sp.","Acentrella insignificans (McDunnough)","Acentrella turbida (McDunnough)","Acerpenna sp.","Acerpenna pygmaea (Hagen)","Apobaetis indeprensus Day","Baetis flavistriga McDunnough","Baetis intercalaris McDunnough","Baetis pluto McDunnough","Baetis tricaudatus Dodds","Callibaetis sp.","Camelobaetidius sp.","Diphetor hageni (Eaton)","Fallceon quilleri (Dodds)","Heterocloeon sp.","Paracloeodes minutus (Daggy)","Plauditus sp.","Pseudocloeon sp.","Pseudocloeon propinquum (Walsh)","Siphlonurus sp.","Cinygmula sp.","Epeorus sp.","Epeorus albertae (McDunnough)","Epeorus longimanus (Eaton)","Heptagenia sp.","Ironodes sp.","Leucrocuta sp.","Rhithrogena sp.","Stenacron sp.","Stenacron interpunctatum (Say)","Stenonema modestum (Banks)/smithae Traver","Stenonema femoratum (Say)","Stenonema mediopunctatum (McDunnough)","Stenonema terminatum (Walsh)","Stenonema vicarium (Walker)","Isonychia sp.",MANUII,NUII,NLCD2,NLCD4,NLCD7,NLCD8,NLCD.IS,City,SUID,STAID,SampleID
0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0.155006771,3.025649384,1.560715645,19.98477351,15.37875904,52.49333841,0.12,DFW,TRIN,8062805,131561
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1.806641807,4.170878589,2.747791953,3.287536801,12.4141315,73.30716389,0.33,DFW,TRIN,8063047,133863
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2.147183214,4.434737883,3.107488538,6.520631686,12.14977076,70.55527254,0.4,DFW,TRIN,8063300,131627
0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2.71840304,4.833875448,5.133079848,7.794676806,25.15842839,42.96577947,0.46,DFW,TRIN,8063510,133873
0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,2.331872527,4.577113738,3.342222222,17.23555556,17.28888889,56.08888889,0.61,DFW,TRIN,8063555,133772
0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,11,0,44,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,16,0,0,0,0,1.42062741,3.897665294,2.803738318,9.893651305,35.41733806,36.44859813,0.42,DFW,TRIN,8063565,133865
0,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0.522357838,3.266235573,2.545276554,4.405286344,23.34801762,55.70239843,0.4,DFW,TRIN,8063574,133883
0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,63,0,0,0,0,0.76627965,3.483378593,2.279340446,14.16100873,17.50727449,53.39476237,0.48,DFW,TRIN,8063595,133877
0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,18,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,19,0,0,0,0,11.901795,11.78155788,13.86827458,6.400742115,17.81076067,54.3135436,4.83,DFW,TRIN,8063692,133887
0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,15,0,0,0,0,0,299,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,4.347384947,6.060160068,6.935052681,12.47051423,25.33417204,34.37647429,1.34,DFW,TRIN,8064695,133790
0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,508,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,0,0,0,0,0,0,0,0,4.389488184,5.203316276,1.893597836,64.20198377,13.34535618,11.99278629,0.5559801,POR,WILL,14199710,147549
0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,870,0,0,0,0,0,0,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541,0,0,0,0,0,0,0,0,1.535227742,3.006284679,0.532701983,68.57058301,7.191476768,0.76945842,0.2438475,POR,WILL,14205400,147511
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.21061588,24.14988096,28.2210977,27.83184118,13.58505255,26.08018684,13.37391,POR,WILL,14206347,147637
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.80161389,70.5802863,82.89045553,11.36117137,2.738611714,1.409978308,39.94248,POR,WILL,14206435,147385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.50435398,17.78104739,22.03499676,29.29358393,8.684381076,35.6448477,8.920218,POR,WILL,14206750,147394
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.59937099,75.81614896,84.31876607,10.08997429,2.63496144,1.060411311,38.69931,POR,WILL,14206950,147517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,75.01274565,60.85133778,59.54545455,35,2.727272727,0,22.74978,POR,WILL,14211315,147670
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,24,0,0,0,0,0,0,215,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,8.15553344,8.061865361,3.461063041,59.88875155,7.787391842,10.56860321,1.42683,POR,WILL,434745000000000,147649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,65,0,0,0,1456,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,3057,0,0,0,0,0,0,0,0,2.313142645,3.564611942,0.155231295,86.7742937,2.049053089,0.58987892,0.1970011,POR,WILL,435212000000000,147533
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,74.98072885,61.19076424,61.93952033,23.04483837,3.962460897,7.87278415,28.66896,POR,WILL,440257000000000,147377
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9.71124349,9.480389797,7.12570056,55.16413131,8.566853483,18.89511609,2.59009,POR,WILL,443326000000000,147571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.09261967,27.97677461,32.98611111,17.96875,7.118055556,39.58333333,13.21243,POR,WILL,445029000000000,147379
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,85.95340354,69.76122115,88.71473354,2.089864159,2.194357367,5.851619645,41.94899,POR,WILL,445551000000000,147635
0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,962,0,0,0,0,0,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,6.993028561,7.098888196,2.272727273,73.001998,6.043956044,8.641358641,0.8213406,POR,WILL,450955000000000,147535
0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.216991267,8.982421431,8.604155567,26.53169952,13.47895578,44.27277571,3.067341,POR,WILL,451734000000000,147387
0,0,0,0,258,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,823,0,0,0,0,0,0,0,0,3.413438948,4.39211419,0.62992126,77.71653543,6.141732283,0.433070866,0.2820478,POR,WILL,452149000000000,147543
0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,170,0,0,0,0,0,0,3000,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,0,0,0,0,0,0,0,0,5.864765861,6.364954852,4.380165289,53.30578512,5.371900826,29.66942149,1.40348,POR,WILL,452231000000000,147445
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.78295366,15.7611129,27.05551651,12.22768798,10.96275474,47.50527056,9.572405,POR,WILL,452337000000000,147541
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.32070301,16.12245998,19.02587519,34.09436834,9.284627093,33.86605784,7.890214,POR,WILL,452414000000000,147668
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.92782228,59.55063995,81.00303951,9.498480243,4.027355623,2.127659574,38.88863,POR,WILL,452526000000000,147529
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.85198566,33.19216879,41.93548387,22.20663862,9.350163628,23.60916316,17.19934,POR,WILL,452912000000000,147523
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,81,0,0,0,0,0,0,226,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1616,0,0,0,0,0,0,0,0,0,1.861121315,0.411522634,73.04526749,3.703703704,4.938271605,0.2240332,POR,WILL,453506000000000,147521
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,53.73012999,44.17448211,72.42268041,1.804123711,6.013745704,16.32302405,29.03417,POR,WILL,454321000000000,147411
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.24100965,22.48838661,37.55868545,17.6056338,13.96713615,19.24882629,13.63816,POR,WILL,454510000000000,147676
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,117,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,5.034182942,5.71456646,3.253968254,63.92857143,8.611111111,2.5,1.22274,POR,WILL,454543000000000,147657
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,516,0,0,0,0,0,0,67,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037,0,0,0,0,0,0,0,0,11.56824045,10.79165194,13.20671378,46.51060071,8.303886926,2.429328622,3.48997,POR,WILL,454549000000000,147645
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,83,0,165,0,0,0,0,0,0,0,0,10.14754122,9.585482528,7.507507508,43.24324324,12.51251251,6.806806807,2.177732,POR,WILL,455122000000000,147643
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,17,0,0,0,0,0,0,9.967891028,13.07595339,11.66299182,22.6160624,1.318425162,58.8220457,2.8609,MGB,WMIC,4072233,138568
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.569345346,6.760220231,5.363786975,8.582059161,0.631033762,77.80646283,1.8727,MGB,WMIC,4078085,138428
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.409537662,10.04940288,13.79583854,2.539111387,1.438829786,79.89737166,4.7754,MGB,WMIC,4081897,138347
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,40.22149748,39.3547884,58.8308492,4.357840682,1.245097338,34.24017679,30.3332,MGB,WMIC,4084429,138301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,46.57987017,44.73140601,68.94825059,4.496625038,0.124906251,25.35596897,25.9124,MGB,WMIC,4084468,138457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.48127777,14.33546169,17.59284191,4.730665048,0.93741289,74.53522488,7.6353,MGB,WMIC,4085046,138452
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.109197363,6.255529291,5.697450588,4.8978084,0.649709278,87.31093138,2.432,MGB,WMIC,40850683,138461
0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,15.90182768,18.16033356,24.39763359,6.475915089,0.677712044,66.64168435,7.9956,MGB,WMIC,40851235,138444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,1.809460276,6.156670806,5.478087649,4.432270916,0.846613546,84.4123506,1.5606,MGB,WMIC,40851325,138283
0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,330,0,0,0,0,0,4.481071392,3.526789495,9.513050613,0.603266624,77.63577403,0.8926,MGB,WMIC,4085188,138557
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,2.38467102,6.508681185,4.373271097,5.784003709,0.634829675,86.33683585,1.0985,MGB,WMIC,40851932,138476
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,1922,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,1758,0,0,0,0,0,0,0,877,0,0.934944652,5.245667653,3.712615539,11.88036973,0.583411013,67.94086437,0.94,MGB,WMIC,4085270,138221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313153691,4.722091664,3.230127747,16.61208556,0.599880867,72.72401899,0.9159,MGB,WMIC,40853145,138591
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,21,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,0,0,0,0,57,0,0,397,1,2.046754096,6.22883046,3.997502125,8.841932666,0.71141987,79.34025403,1.0073,MGB,WMIC,4085322,138236
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,1.227293406,5.519371277,5.020325946,5.922856453,0.902530507,81.67901089,1.4183,MGB,WMIC,40854395,138705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,1.52759874,5.734432902,5.035113287,10.9950433,1.901012159,75.16704835,1.429,MGB,WMIC,4085455,138692
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.87816384,13.19171783,14.91865208,21.42387828,1.387781589,54.81737277,3.5394,MGB,WMIC,4086699,138052
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.25860036,88.28317034,97.55620597,0.997507219,0.099750722,0,44.611,MGB,WMIC,40869415,138200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,22.35428209,24.03865902,30.39494038,12.02825963,1.090798054,44.39842891,10.4601,MGB,WMIC,4087030,138116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,48.90559308,46.0296962,77.99254437,4.384196281,0.230747173,14.76781905,24.9462,MGB,WMIC,408703164,138084
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,442,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,30.7589612,31.7419049,44.28480057,9.468130438,0.601151139,38.22319325,18.8006,MGB,WMIC,4087070,138062
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.85447672,52.33369472,86.04639389,5.905144679,0.105449012,0.843592097,19.9629,MGB,WMIC,40870856,138168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,96.85643008,99.05598949,0.560165822,0,0,47.5827,MGB,WMIC,4087118,138682
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.36687255,40.87986215,62.93412274,9.810433182,0.814304731,21.01681733,27.4252,MGB,WMIC,4087204,138609
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.02859402,69.56109535,92.84302504,4.296728019,0.084249569,0.252748707,32.369,MGB,WMIC,4087213,138623
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,8.97458851,12.13814219,16.30028736,4.391097819,0.731849636,75.1809172,5.9795,MGB,WMIC,40872393,138676
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,14.88203261,17.42817788,27.32250583,4.803389495,0.748915566,63.99354391,11.4661,MGB,WMIC,4087258,138669
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2.981565182,6.986043838,7.426470787,5.593965008,1.060924398,81.78762632,3.8912,MGB,WMIC,5527729,138639
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3175,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,11.77616363,14.73963693,20.15151306,18.6603863,1.405919516,41.53853115,5.5496,MGB,WMIC,55437901,138153
